ID,Age,Gender,F_V_BCD,S_Z_BCD,SH_ZH_BCD,TH_DH_BCD,F_V_WCD,S_Z_WCD,SH_ZH_WCD,TH_DH_WCD,F_V_CO,S_Z_CO,SH_ZH_CO,TH_DH_CO,F_V_CD,S_Z_CD,SH_ZH_CD,TH_DH_CD,Condition
S130,58,female ,294.3663998652597,5088.246969209436,,4561.98908882461,183.556222888573,680.8626255092788,1609.6744415261994,65.8369299230085,-16.659507789584495,-1989.413807051682,0.0,-4301.142753787905,1.1339766869388657,5.284375733781349,,48.99702073257783,cd
S153,68,female ,,1848.4480741555517,,5446.624319053091,440.0150765230453,1508.706820691063,242.7472265401334,189.78877538243754,0.0,2433.083143588431,0.0,-4462.912117670211,,1.1437951975891754,,20.292796467110744,cd
S138,65,female ,315.51488153549633,,,654.518386411032,199.765026616905,1046.1742758402097,586.4277579127169,55.37896241566478,84.01517169831357,0.0,0.0,-522.0470397499688,1.1168256830404555,,,8.357223921400227,cd
S101,56,female ,120.06613446120514,41.55244936047848,,-222.0463567905449,288.3382861581482,464.32400191327633,0.0,192.28571076214698,434.31925016611126,2010.2138857451232,0.0,842.5971661730357,0.39279179914060375,0.08275821061331244,,-0.8165478547627508,cd
S151,72,male ,428.8142183757077,1743.1700723807428,,,96.83057493976185,1176.9821573113582,560.9050880922356,626.1661748910233,-237.9686094279814,923.8898715225084,0.0,0.0,3.158364913276715,1.3787917089726462,,,cd
S135,74,male ,,-221.1663232130254,,-1435.2899277761262,0.0,1836.589811557539,2602.8937862457765,904.0815144953033,0.0,6305.372068833515,0.0,4634.464065854122,,-0.1202899860029955,,-1.1490332849560607,cd
S137,64,female ,2429.6584148059765,2036.8449530497408,,,2107.2002137927057,2177.390497036161,1726.085565654989,999.619489475518,3707.9202602811374,6324.930042460527,0.0,0.0,1.1155599975240382,0.925632811291601,,,cd
S116,62,female ,,312.68650297139357,,479.91998352781366,1793.4785673388837,1403.3932309844417,549.5019424571327,1667.5254007850806,0.0,3966.7254764772238,0.0,5371.3158499812625,,0.2225392986615069,,0.2877916263012769,cd
S128,59,female ,2301.0454533113866,2178.575432146795,,,27.061771001762168,1613.855238531159,315.08962320239766,1148.9063385447182,-2246.9219113078625,3185.39380081573,0.0,0.0,60.124847104389616,1.3320249994612645,,,cd
S150,58,male ,,711.1886215297692,,,341.36884410041074,351.5275546674197,315.154965982479,101.17860876807606,0.0,-36.61695240350457,0.0,0.0,,1.5849140104074682,,,cd
S198,68,female ,-33.02293981689559,1065.4519025840686,,652.7335579035746,470.46298287711625,449.7936449925255,23.299081889594618,603.2384615272555,1305.6791416532144,165.22908995650778,0.0,1924.6465797179799,-0.05563267020713342,2.2990401752483303,,1.037905731217889,cd
S187,58,male ,-1039.7717803903456,2715.175368712828,,-1044.6274887387876,1110.3159867698023,1359.6941239688358,995.3628716567906,773.858492214984,3407.5257278373465,4259.5345509257495,0.0,4729.732027668728,-0.8864319426160329,1.9669318605356987,,-0.9545197068094771,cd
S196,59,male ,1183.9746470433236,1428.2281714630008,,286.46387590476843,386.08424408302255,1002.5495926620524,190.9785435297858,777.8793746978808,10.15692519168374,2163.116367733037,0.0,3494.633931201628,2.5092977055970436,1.2809330515531343,,0.3371618649972895,cc
S184,69,male ,519.1067841820746,1996.2183040974583,,-133.67499905684372,354.87113359608213,956.8083251711328,725.5020902425581,352.94615654769314,99.19309832210502,2559.3864358896144,0.0,3857.508866613385,1.1855118993555698,2.0113974400396994,,-0.27943653452576306,cc
S181,65,female ,-2039.26668857741,136.0765303120902,,1352.1955006340556,1579.621413432771,1232.885573368223,641.4906236215368,755.8350545218319,5303.344769524538,3621.292986913163,0.0,3139.515953000866,-1.0869878876054577,0.11029023804631066,,1.2650201949063762,cd
S176,69,male ,-890.9329439874064,1863.8642115144778,,-1393.2476182019682,2476.8393654046213,1601.2022073352584,497.94836113780144,1220.0174660791563,8101.759545837322,3309.927365546784,0.0,8740.756880356803,-0.3435075807972888,1.1359460930994183,,-0.8075087989262428,cd
S175,69,female ,946.8775096652375,1497.8001559427717,,-230.44186118700213,651.1982506946405,1722.08557912083,684.4055552269864,615.9831632108935,489.31629494936385,4671.646581202421,0.0,2838.334867257237,1.2436256730897366,0.8658523283349822,,-0.34362854849488095,cc
S189,63,female ,-438.22811196632165,202.46324024888463,,-170.28021475958894,799.6582430935417,1280.4115903737534,258.18591062752114,1590.862797316172,2796.619311385767,3970.1457177829434,0.0,6573.871222848109,-0.5127614199814237,0.15661819630207652,,-0.10690226384076205,cd
S163,71,male ,1564.5971684110514,2161.1891192726443,,3795.0023665369454,1162.9416113749262,1316.3910203273847,647.6895579231524,1650.3071532117183,2202.1294116061176,3511.744268457792,0.0,3425.7474202986514,1.2702107815437067,1.6305379512659317,,2.2354970923868573,cc
S203,56,male ,2251.8497759254387,1095.598929717094,,,756.7229304464024,2689.048206886197,431.872065596252,425.34907659828775,-188.7720133536996,6625.190819034309,0.0,0.0,2.1042024533747967,0.39136924178980637,,,cd
S190,72,male ,,709.6541494729149,,,0.0,2376.3316276144396,2229.79627895255,1999.3640893855277,0.0,8008.678266806449,0.0,0.0,,0.2942798532173201,,,cd
S205,50,male ,2188.080219813791,2740.549793713124,,,845.6711358260386,766.1058049439029,,1290.8406312814514,-13.225550149302876,62.41854522432823,0.0,0.0,2.0328951230929677,3.1153238287770257,,,cd
S188,55,female ,,2385.2413426598823,,,577.6366000846799,2546.9635224845642,,297.05147846842686,0.0,5852.092824025787,0.0,0.0,,0.9355723693361513,,,cd
S177,65,male ,1082.9669307420245,106.04758621349447,,-1153.534762934531,1232.680830039771,854.983290268494,200.3777007904617,463.0833561189274,4775.319469559453,3301.260095700441,0.0,3713.5710216487537,0.8785444042936145,0.12035555729986269,,-1.761394017788766,cc
S168,71,male ,529.0033300229636,935.2789519586984,,,193.92677783178885,792.8012513591883,376.5639463423165,671.9497161356979,-88.74518337421256,1916.5484322409093,0.0,0.0,2.10090643526015,1.1796213210705668,,,cd
S167,65,male ,529.1496615115782,536.3867524408588,2296.60866282431,-224.1587571152079,1644.8233284881715,1691.8650256346345,817.7508544685885,848.0640570452068,4986.40504127705,5314.897270895315,367.53792245263855,5021.590122102132,0.31359413696522864,0.3169819164018085,1.9858708191386163,-0.24692412145157935,cd
S202,71,male ,820.100785415991,1348.562437221353,,,350.96267527389193,1119.2744779852214,1505.766877674157,834.9980898289606,-83.80318640318205,1478.2670969024339,0.0,0.0,1.8100666338814413,1.0921031732784299,,,cc
S164,73,female ,155.99039119053896,-1373.4462188968837,,-224.98927391813186,147.40200200313953,1079.0834990101343,2682.0276001318957,2334.0950227258095,138.81361281574016,5168.048684040686,0.0,5963.578834871765,0.748306413154572,-0.9764457731626209,,-0.09638990206699483,cd
S193,73,female ,979.5645823422676,2600.123958519375,,14.854890599046257,422.40092581511067,1372.0147080697184,1319.3840700018113,606.1065241099187,11.919183558617817,5050.404551843334,0.0,4326.407438929057,1.712883486982797,1.892111215686092,,0.01733027687137217,cc
S201,63,female ,2930.0014613124727,1377.872398482727,,-546.4955210842639,638.2868316477752,1178.5483003282422,907.107004721337,322.8927583126914,-1667.204969091157,822.4099055239103,0.0,1661.9740924110356,4.250486040995675,1.0275483144244473,,-1.1967771927313928,cc
S173,79,female ,1023.4785999578878,1361.1317448129694,,2321.696335688781,1139.169937253981,1937.1978976470018,980.5152099974867,627.3747489942723,1295.7241315071542,6797.95849729252,0.0,474.2720970393466,0.7895037814145759,0.6808068019611886,,2.616756931089817,cd
S182,60,female ,458.46439423653214,-807.7302290848015,,939.6490265794023,471.00666469204543,1090.8528517974237,1120.532093499543,468.4935627239813,873.4410400804243,4382.881257928655,0.0,885.7408131355455,0.8643904828261391,-0.7053556401438432,,1.418231223426846,cd
S199,67,female ,1673.4747576520954,615.4645812618819,,2212.2406284994345,1265.6241477790547,494.9679870147188,5.92339807251642,745.5234656206095,1878.870106829524,867.9701569810986,0.0,264.6047347941794,1.1350560877178955,1.200499921918129,,2.0982442836003155,cc
S185,57,female ,-168.07351595775663,1816.2997041625858,,216.48389283659617,1350.0572473420539,1548.5665533451095,1001.2626337145707,1773.8750190456408,4052.1498021182942,5189.01482378284,0.0,4859.517520439101,-0.12390397057491499,1.165265990096251,,0.12185060492064392,cd
S165,64,male ,-1012.7560396579509,1165.5199584531006,,35.08648081319416,554.440572533908,1402.476213000388,1342.2865336878283,1217.2114560735279,2121.637184725767,4867.23877814639,0.0,6146.714234501688,-1.2916202363346576,0.8262093310881683,,0.020382562444008573,cd
S169,78,male ,2823.808250372057,1758.3595218854703,,,0.0,1556.9426820209128,430.0338736876513,1037.703409213283,-2823.808250372057,3227.063841430445,0.0,0.0,inf,1.0808898963683993,,,cd
S171,69,female ,646.026094135786,845.0435437766375,,1345.3785076068548,346.74766599623956,180.78958766539918,,1136.5951802601335,170.37107422474367,-354.5267040642185,0.0,424.58841024208436,1.767273566420869,3.305146208465701,,0.9256948578085421,cd
S161,55,female ,3196.8898314191347,-297.5299036021115,,571.2227884913473,1300.3334702441107,1067.1556900262487,15.172585151475232,1283.0154305127564,264.95552154138613,3347.894025698987,0.0,3463.972940167818,2.454345126388757,-0.27111656831046166,,0.31481734179073434,cc
S170,51,male ,3579.404787719077,2052.706383423839,,,1608.1852891783017,1910.976524153527,924.5583003353146,320.9289976094359,318.8271174260042,3656.19603089345,0.0,0.0,1.5738369297613544,1.0505053931751083,,,cc
S183,75,male ,3241.008903765084,2789.574269327162,,-314.2957755273835,873.3580111711098,1299.8833158434873,992.5297701562612,1017.7689011646244,-635.8982112124106,1788.3491060689694,0.0,4315.99795770003,2.6974318925110836,1.924913609265243,,-0.29522755728925015,cc
S180,74,male ,2777.839933632802,512.090257844296,,,949.8393237227006,565.6993743635135,559.6893820210064,966.4392802831832,68.57473915570358,1869.7513647726125,0.0,0.0,2.3910510093457824,0.9009052656301375,,,cc
S160,63,female ,878.4635547590487,2278.2174022565123,,-257.0248862674339,219.49655994475404,1499.34238034178,179.56950035801344,252.365684565529,-275.7093147714697,4067.2055440432446,0.0,1761.6954885772088,2.836428975274952,1.5171556182367059,,-0.7201614606450673,cc
S186,63,male ,3551.10497243537,1786.807169503317,,-1432.8007886866808,1797.0944813229205,1764.5757300592866,0.0,1592.4644226503951,341.59319700838137,4222.612558009437,0.0,11844.650811036228,1.6279898980994458,1.0124041325064381,,-0.6362108561794904,cc
S204,56,male ,2595.5462581300476,2487.6288997801257,,1490.3407240889096,1083.7743295485034,963.4857797047741,87.97210812247172,90.76742981808168,109.39925240053242,864.3668642938269,0.0,-1018.0807309242801,1.717803214044956,2.546168655828823,,11.610222239341244,cc
S174,67,female ,2522.4714041963343,488.2985280625917,,2416.435236686909,756.2838327811735,1150.5228616903478,238.31066970405078,867.3360039649942,-303.23706204017344,3722.071334275869,0.0,2371.9583636807633,3.2770669861102677,0.4223410533636831,,2.7373726340654776,cc
S172,78,female ,1697.4544616709472,1507.762601411116,1176.4961227998565,3159.6921749784806,1165.4870840650083,1198.806482622536,1015.4433588333031,433.1265021796826,22.076926379483552,3524.15674282923,1195.843434812472,-88.89885595100122,1.0528703587387982,1.2576799262259843,1.0477360554564605,5.158400033582985,cc
S197,61,female ,4939.094469077552,-790.4010757809319,,,1542.2029544328852,2705.95319366679,0.0,1810.1642983226072,-616.9352043820538,6828.881022123671,0.0,0.0,2.282879011991969,-0.29206413286325755,,,cc
S206,65,male ,2179.597833989974,2011.7345702390517,,1573.1744513721353,710.816172383479,1731.954633587829,612.9557309068341,1114.0773162705032,-466.6984330324135,4889.937640184992,0.0,2625.0649785398446,2.2472011188190484,1.1530638750961781,,1.338727707480861,cc
S200,69,male ,409.96739968158556,837.7673425626062,,497.00800460004064,306.7405470893402,1631.112760054857,1489.4965311864555,196.2949640928363,106.23603028837545,6286.002274908204,0.0,86.87667206992808,0.9689262402628391,0.5082677979663032,,2.4962836910140593,cd
S191,73,female ,578.3589628442849,940.8931464042598,,-1091.4619175786108,901.0933253424412,1740.0708928110969,1431.9679726445556,697.7893055901536,1638.3747400427756,4594.863631619733,0.0,4718.5944713383215,0.6393962516919753,0.5389167076850586,,-1.1060360443242636,cd
S192,62,female ,-332.14832387028173,-158.12567811899908,,632.4500976066461,666.8103343736542,1622.8361374774925,52.82564736880954,2055.984968109961,2342.6978524723318,5265.137606776992,0.0,6918.992438528618,-0.35222059416495655,-0.09703036865113189,,0.3053411539270291,cd
S162,67,female ,387.44150318924477,115.91608109792082,,-94.76318772087598,125.9271451147339,418.9870195959144,752.7681467429352,155.19241373937837,-95.07400948765923,1881.036424421701,0.0,834.9071153998192,2.17556360837541,0.27350907282828485,,-0.5577033986862847,cd
S207,57,female ,864.0370719131815,-1001.9857960940071,,2172.4832970952802,1343.400636679683,1340.547000581066,1182.1455007966858,813.2403950832849,2703.722974723086,3761.942283341457,0.0,956.6330536690161,0.5546733060235859,-0.7336996504850891,,1.8889588867917217,cc
S179,74,male ,1667.9870168209234,1980.6524200912106,,,896.9022215543573,1172.6385317281784,0.0,1637.171197221853,125.81742628779114,1493.2881216219362,0.0,0.0,1.3150206367882364,1.5782948802063024,,,cd
S195,74,female ,243.63699626932345,780.760316900171,,-62.16475071934269,117.11623712831215,786.0994764296014,662.253005637857,108.93335513019669,-55.16628401776137,1507.805638243809,0.0,503.8971016083011,1.4709947692497471,0.9567096214718773,,-0.4446278370724288,cc
S194,70,female ,2671.915097360175,1372.6474229662715,,-423.0512471014109,1089.3891207842103,1413.3710934613273,325.1716313251631,474.61061588054037,-287.9118592312726,4182.030995156114,0.0,2476.436732392415,1.751147576302422,0.9679171626470533,,-0.6302901696790694,cd
S178,68,female ,902.8741283782028,1401.8641019739898,,-549.4879121167737,407.14088980082255,1571.5346636307956,752.8454179860319,484.0264522509701,-41.45483729517582,4338.250609960889,0.0,3131.356978486084,1.6240479937229082,0.8919284766615472,,-0.8639509366873611,cc
S166,73,female ,614.8143071710965,2146.2026716865953,,-92.5290613271278,449.6655556503404,1392.9909727343934,1462.3051010046615,666.5027497751068,500.844106765378,4393.489820887631,0.0,4542.1426008462695,1.1181385723795505,1.505845801592349,,-0.1324708032667978,cc
